#CODE;;ENGLISH;ENGLISH
b_serpeysk;;Serpejsk;
b_mosalsk;;Mosl'sk;
b_meshchovsk;;Mescovsk;
#Toropets;;;
b_toropets;;Toropec;
b_volok;;Dubrovka;
b_kynya;;Kin;
b_zhizhtsa;;Zizec;
b_molodytud;;Tud;
b_selizharovo;;Hotsin;
b_oscen;;Oscen';
b_klichen;;Klicen';
b_zamoshe;;Zabacev;
b_stolobny;;Nilov;
b_ostashkov;;Ostashkov;
b_rzhev;;Rzeva;
b_verigino;;Formin;
b_vyazma;;Vjaz'ma;
b_sychyovka;;Sychyovka;
#Smolensk;;;
b_smolensk;;Smolensk;
b_belyy;;Belaja;
b_lucin;;Lucin;
b_kasplya;;Kasplja;
b_demidov;;Porec'e;
b_zhichitsy;;Zidcici;
b_gnezdovo;;Sviecesko;
b_verzavsk;;Verzavsk;
b_dukhovshchina;;Svjatoj Duh;
b_dorogobuzh;;Dorogobuz;
b_roslavl;;Rostislavl;
b_mitishkino;;Mstislavec;
b_elnya;;El'nja;
b_pacynrostislvl;;Pacyn';
b_iziaslvl;;Iziaslavl;
b_spass_demensk;;Demensk;
b_mstitslavl;;Mstislavl';
b_chocimsk;;Zaroj;
b_slauharad;;Propoisk;
b_bychaw;;Byhov;
b_mogliev;;Mogliëv;
b_krychaw;;Kricev;
b_khislvichi;;Hislavici;
b_orsha;;Rsha;
b_kopys;;Kopys';
b_krasnyy;;Krasen;
b_horki;;Yorkji;
#Chernigov;;;
b_chernigov;;Chernigov;
b_morivsk;;Morovsk;
b_oster;;Osterskij Gorordok;
b_nizhyn;;Unenezh;
b_eletskymonestary;;Eletsky Pechersk Lavra;
b_menachernigov;;Mena;
b_syvolozh;;Vsevoloz;
b_borzna;;Borzna;
b_kozelets;;Kozlohrad;
b_lyubech;;Ljubec;
b_horodnya;;Horobor;
b_brahin;;Brjagin;
b_ripky;;Ripky;
b_sedniv;;Sedniv;
b_gomel;;Gomij;
b_novyydrokov;;Drokov;
b_cacersk;;Cecersk;
b_gorvol;;Gorvol;
b_recyca;;Recica;
b_bryansk;;Brjansk;
b_trubchevsk;;Trubeck;
b_vshchizh;;Vsciz;
b_mglin;;Mglin;
b_starodub_chernigov;;Starodub;
#Severia;;;
b_sosnytsia;;Sosnica;
b_glukhov;;Gluhov;
b_novgorodseversky;;Novgorod-Severkij;
b_putyvl;;Putivl;
b_sevsk;;Sevsk;
b_rylsk;;Ryl'sk;
b_starivyrky;;Vyr;
b_lgov;;Olgov;
b_oboyan;;Vejahan';
b_kursk;;Kursk;
#Perejslavl;;;
b_zolotonosha;;Zolotonosha;
b_nosivka;;Nosov-Roudiskij;
b_pereyaslavl;;Perejaslavl;
b_baryshivska;;Baruc;
b_yaroslavka;;Jaroslavka;
b_pyryatyn;;Pirjatin;
b_pryluky;;Priluki;
b_mittromneystyle_heeeeeeeeeey_wealthy_ladies;;Romen;
b_hlynsk;;Glinsk;
b_khotyn;;Hoten;
b_lukolm;;Lukoml;
b_grosin;;Grosin;
b_vosin;;Vosin;
b_lubny;;Lubno;
b_snityn;;Soknjatin;
#Kiev;;;
b_kiev;;Kiev;
b_churchofthetithes;;Desyatinnaya Tserkov';
b_gorodeckievskij;;Gorodec-Kievskij;
b_vyshhorod;;Vysgorod;
b_bilohorodka;;Belgorod-Kievskij;
b_berestovocchurchquarter;;Berestovo;
b_vasylkiv;;Vasil'ev;
b_svjatopolc;;Svjatopolc;
b_trypillya;;Trepol';
b_kanevkievskij;;Kanev;
b_zarub;;Zarub;
b_zhitomir;;Zitomir;
b_vinnytsia;;Vinnica;
b_jaropolk;;Jaropolc;
b_yuriev;;Jurev;
b_kotelnya;;Kotel'nica;
b_berdychiv;;Boskij;
b_volodymyrivka;;Volodarev;
b_dunaivtsi;;Dubici;
b_lyubar;;Bolohovo-Zitomirskij;
b_kolodyazhne;;Kolodjan;
b_iskorosten;;Ikorosten;
b_ovruch;;Vrucij;
b_chernobel;;Cernobyl';
b_mezhyrica;;Micesk;
b_korsun;;Korsun;
b_cherkassy;;Cerkassy;
b_zvenyhorodka;;Zvenigorod-Kievskij;
b_tarashcha;;Torcesk;
b_bohuslav;;Boguslav;
#Turov;;;
b_rahachow;;Rogacev;
b_zlobin;;Hlepen;
b_stresin;;Stresin;
b_lukski;;Lucin;
b_turov;;Turov;
b_hlusk;;Glusk;
b_mazyr;;Mozyr';
b_petrykaw;;Pererov;
b_lelchytsy;;Lel'cicy;
b_zhytkavichy;;Zikovici;
b_pinsk;;Pinsk;
b_kapyl;;Kopyl';
b_slutsk;;Sluck;
b_kletsk;;Kleck;
b_nesvizh;;Nesviz;
b_motal;;Prohov;
b_luninets;;Malyj Lunin;
b_lyubeshiv;;Ljubjaz;
b_dubrovytsya;;Dubrovica;
#Podlaise;;;
b_navahrudka;;Novgorodok;
b_slonim;;Slonim;
b_volkovysk;;Volkovysk;
b_lavrashevmonastery;;Lavrashev;
b_tykocin;;Tykocin;
b_bielsk;;Bel'sk;
b_drohiczyn;;Dorogicinin;
b_bransk;;Bransk;
#Vladimir-Volynskij;;;
b_kamyanyets;;Kamenec;
b_beresty;;Berestye;
b_kobryn;;Kobrin;
b_dzivin;;Divin;
b_bialapodlaska;;Biala;
b_lutsk;;Luck;
b_vladimirvolynsky;;Vladimir-Volynskij;
b_kaminkashyrskyi;;Kamen;
b_staryichortoryisk;;Cartorijsk;
b_cherven;;Cetvertnja;
b_turiisk;;Turijsk;
b_stepan;;Stepan';
b_ustyluh;;Oustylouh;
b_luboml;;Luboml;
b_ivanichy;;Ivanitchi;
b_dorohobuzh;;Dorogobuz-Volynskij;
b_rovno;;Rovno;
b_ostroh;;Ostrog;
b_peresopnytsya;;Peresopnica;
b_shumsk;;Sumsk;
b_izyaslav;;Izjalsvl-Volynskij;
#Belz;;;
b_kholm;;Holm;
b_uhrusk;;Ugorvsk;
b_wlodawa;;Volodava;
b_hrubieszow;;Hrubieszow;
b_volyn;;Volyn;
b_chervenbelzskij;;Cerven;
b_sokal;;Sokal;
b_lubaczow;;Lubacev;
b_szcerbrzeszyn;;Sutejsk;
b_belz;;Belz;
#Lublin/Sandomierz;;;
b_cock;;Cocsk;
b_goraj;;Goray;
#Terebovl;;;
b_skalapodilska;;Skala;
b_kamyanetspodilsky;;Kamenec-Podilskij;
b_sokilets;;Sokolec;
b_kolodiivka;;Bakota;
b_tykhomel;;Tihomel';
b_ilavche;;Ilovec;
b_mykulyntsi;;Mikulin;
b_terebovl;;Terebovl;
b_zbarazh;;Zbaraz;
b_ternopil;;Ternopil;
b_peremyl;;Peremil;
b_lvov;;L'vov;
b_busk;;Buzsk;
b_zvenyhorod;;Zvenigorod;
b_pidhirtsi;;Plesnesk;
b_brody;;Borody;
b_kremenets;;Kremenec;
#Galic;;;
b_jaroslav;;Jarolsavl';
b_peremyshl;;Peremysl';
b_sanok;;Sanok;
b_sambir;;Sambor;
b_drohobych;;Drugobec;
b_sudovavyshnia;;Visnja;
b_rzeszow;;Rzezow;
b_stryj;;Stryj;
b_halych;;Galic;
b_dolyna;;Dolina;
b_tysmenytsya;;Tysmenica;
b_kolomyya;;Kolomyja;
b_horod;;Gorodok-Galicskij;
b_vashkivtsi;;Vaskovci;
b_tetina;;Tetina;
b_cernauti;;Cern;
b_khotynchernivstskij;;Hoten;
b_dzvenyhorod;;Zvenigorod;
b_vasyliv;;Vasil'ev;
b_onut;;Onut;
#Polotsk;;;
b_velizh;;Veliz;
b_rudnya;;Rodnya;
b_haradok;;Gorodoc-Polockskij;
b_vitebsk;;Vitebesk;
b_polotsk;;Polock;
b_obol;;Obol';
b_selco;;Sel'co;
b_nekoloc;;Nekoloc';
b_stryzhava;;Strezev;
b_liepiel;;Lepel';
b_dzisna;;Dizna;
b_novalukoml;;Lukoml';
b_braslaw;;Braslav;
b_drissa;;Drissa;
b_druya;;Druja;
b_kraslava;;Kraslava;
b_vileyka;;Vileyka;
#Minsk;;;
b_minsk;;Minsk;
b_chervyen;;Cerven;
b_dzierzynsk;;Kojdanava;
b_mir;;Mir;
b_zaslawye;;Izjaslavl';
b_bobruisk;;Bobrujsk;
b_halsany;;Gorodec-Minskij;
b_asmiany;;Losk;
b_lahoysk;;Logozsk;
b_miadziel;;Mjadel';
b_budslau;;Budslav;
b_druck;;Druck;
b_berezino;;Berezino;
b_borisow;;Borisov;
b_teterin;;Teterin;
b_obolci;;Obolci;
#Finland;;;
#Ingria;;;
b_kingisepp;;Yam;
b_koporje;;Kopor'e;
b_ivanovskaya;;Ivangorod;
b_khotchino;;Khotchino;
b_toksovo;;Toksovo;
b_kolin;;Kolin;
b_nyen;;Nyen;
b_noteborg;;Nöteborg;
#Viborg;;;
b_viipuri;;Viborg;
b_koivisto;;Björkö;
b_raivola;;Raivola;
b_virolahti;;Vederlax;
b_uuras;;Trångsund;
b_kakisalmi;;Keksholm;
b_sortavala;;Sordavala;
b_lieksa;;Lieksa;
b_viensuu;;Viensuu;
b_nurmes;;Nurmes;
#Karelia;;;
b_olonec;;Olonec;
b_valaam;;Valaam;
b_kizhi;;Kizhi;
b_kem;;Kem;
b_karhumaki;;Karhumäki;
b_kantalahti;;Kandalaksha;
b_umba;;Umba;
b_varzuga;;Varzuga;
#Osterland;;;
b_raseborg;;Raseborg;
b_jukarsborg;;Jukarsborg;
b_kirkkonummi;;Kyrkslätt;
b_porvoo;;Borgå;
b_sipoo;;Sibbesborg;
b_suitia;;Svidja;
b_sjundbyn;;Sjundby;
b_siuntio;;Sjundeå;
b_lohja;;Lojo;
b_kuusisto;;Kustö;
b_naantali;;Nådendal;
b_salo;;Salo;
b_lieto;;Lieto;
b_stenberga;;Stenberga;
b_turku;;Åbo;
b_kalanti;;Kaland;
b_hameenlinna;;Tavastehus;
b_hakoisten;;Hagaborg;
b_holoola;;Hollola;
b_lahti;;Lahtis;
b_vanaja;;Vanaja;
b_harviala;;Harviala;
b_vesilahti;;Vesilax;
b_kajaani;;Kajana;
b_ristiina;;Kristina;
b_olavinlinna;;Olofsborg;
b_mikkeli;;Sankt Michel;
b_sotkamo;;Sotkamo;
b_kuopio;;Kuopio;
b_brahelinna;;Braheslott;
b_ulvila;;Ulvsby;
b_pori;;Björneborg;
b_liinmaa;;Vreghdenborch;
#Ghana;;;
b_el_ghaba;;El Ghaba;
b_koumbi_saleh;;Koumbi Saleh;
b_ghanata;;Ghanata;
b_goumbou;;Goumbou;
b_kusata;;Kusata;
b_nema;;Nema;
b_daligumbe;;Dali Gumbe;
b_saindemba;;Sain Demba;
b_kingui;;Kingui;
b_nioro;;Nioro;
b_diara;;Diara;
b_kirina;;Kirina;
b_soso;;Soso;
b_beledugu;;Beledugu;
b_mema;;Mema;
b_pehe;;Pehe;
b_kolima;;Kolima;
b_toladie;;Toladie;
b_akumbu;;Akumbu;
b_nampala;;Nampala;
b_macina;;Massina;
b_dia;;Dia;
b_kabora;;Kabora;
b_dioboro;;Dioboro;
b_djenne;;Djenne;
b_algasba;;Al Gasba;
b_kaniana;;Kaniana;
b_hambarketolo;;Hambarketolo;
b_femaye;;Famaye;
b_derary;;Derary;
b_tichitt;;Tichitt;
b_kedama;;Kedama;
b_kiffa;;Kiffa;
b_aoudaghost;;Awdaghust;
b_moudjeria;;Moudjeria;
b_tamchakett;;Tamchakett;
b_oualata;;Walata;
b_biru;;Bíru;
b_awkar;;Awkar;
#Mali;;;
b_niani;;Niani;
b_kangaba;;Kangaba;
b_malikira;;Mali Kira;
b_keyla;;Keyla;
b_odiene;;Odiene;
b_kangare;;Kangare;
b_safo;;Safo;
b_boure;;Bure;
b_siguiri;;Siguiri;
b_kouroussa;;Kouroussa;
b_kankan;;Kankan;
b_kiri;;Kiri;
b_kita;;Kita;
b_diakha;;Diakha;
b_tabon;;Tabon;
b_sibi;;Sibi;
b_bamako;;Bamako;
b_tabou;;Tabou;
b_bambuk;;Bambuk;
b_yaresna;;Yaresná;
b_Ghiyaru;;Ghiyaru;
b_fegui;;Fegui;
b_alahina;;Alahina;
b_malal;;Malal;
b_sankaran;;Sankaran;
b_do;;Do;
b_sikasso;;Sikasso;
b_soua;;Soua;
b_taba;;Taba;
b_oma;;Oma;
b_segou;;Segou;
b_sama;;Sáma;
b_fadaku;;Fadaku;
b_djolof;;Djolof;
b_sutuco;;Sutuco;
b_wuli;;Wuli;
b_kaba;;Kaba;
b_cantor;;Cantor;
b_bati_kabat;;Bati;
b_galam;;Galam;
b_gundiuru;;Gundiuru;
b_bondu;;Bondu;
b_cayor;;Cayor;
#Egypt;;;
b_alexandria;;Alexandria;
b_abukir;;Abukir;
b_hammam;;Hammám;
b_marabout;;Marabout;
b_dukhayla;;Dukhayla;
b_naucratis;;Naucratis;
b_mersamatruh;;Matruh;
b_siwa;;Siwa;
b_quattara;;Quattara;
b_nastarawa;;Nastaráwa;
b_burullus;;Burullus;
b_fuwa;;Fuwa;
b_tida;;Tida;
b_damietta;;Dumiyát;
b_mansura;;Mansura;
b_shata;;Shata;
b_daqahla;;Daqahla;
b_baramun;;Baramun;
b_saramsah;;Saramsáh;
b_ushmuntan;;Ushmúm Tannáh;
b_tinis;;Tinnís;
b_faqus;;Fáqús;
b_pelusia;;Pelusia;
b_bilbays;;Bilbays;
b_basta;;Basta;
b_san;;Sán;
b_abbasiya;;al-'Abbásiya;
b_banha;;Banhá;
b_butanya;;Butayna;
b_samannud;;Samannúd;
b_saa;;Sá;
b_rashid;;Rashíd;
b_alshirak;;al Shirák;
b_cairo;;al Qáhira;
b_fustat;;Fustát;
b_qaylub;;Qalylúb;
b_alazhar;;al Azhar;
b_helwan;;Hulwán;
b_ain_shams;;Ain Shams;
b_ghafya;;Ghayfá;
b_manuf;;Manúf;
b_quwaysina;;Quwaysiná;
b_ibyar;;Ibyár;
b_shatanul;;Shatanúl;
b_damanhur;;Damanhúr;
b_ramsis;;Ramsís;
b_kharibta;;Kharibtá;
b_qartasa;;Qartasá;
b_gizeh;;Gízeh;
b_abusir;;Abú Sír;
b_saqqara;;Saqqara;
b_quzlum;;Quzlum;
b_sarqihya;;Sarqihya;
b_suez;;Suez;
b_itfih;;Itfíh;
b_busir;;Búsír;
b_lahun;;al Lahún;
b_alqababt;;Al-Qababt;
b_bahnasa;;Al-Bahnasá;
b_saft;;Saft al-Muhallabí;
b_alqays;;Al-Qays;
b_ansina;;Ansiní;
b_ahnas;;Ahnás;
b_kharija;;Al-Khárija;
b_dakhila;;Al-Dákhila;
b_bahriya;;Al-Báhriya;
b_farfarun;;Farfárún;
b_fayyum;;Al-Fayyúm;
b_fidaymin;;Fidaymín;
b_iqna;;Iqná;
b_quena;;Quena;
b_kosseir;;Qusayr;
b_safaga;;Safáqa;
b_marsaalam;;Marsalám;
b_manfalut;;Manfalút;
b_qusqam;;Qús Qám;
b_ushmun;;Al-Ushmún;
b_ikhmin;;Ikhmín;
b_hu;;Hú;
b_bulyana;;Bulyána;
b_qus;;Qús;
b_qina;;Qiná;
b_luxor;;Al-Uqsur;
b_dandara;;Dandará;
b_quft;;Qift;
b_faw;;Fáw;
b_asyut;;Asyút;
b_shutb;;Shutb;
b_butij;;Bútíj;
b_bawit;;Bawít;
b_kusai;;Kusai;
b_aswan;;Aswán;
b_udfu;;Udfú;
b_armant;;Armant;
b_isna;;Isná;
b_derna;;Derna;
b_martuba;;Martuba;
b_awjila;;Awjíla;
b_ajdabiya;;Ajadabíya;
b_alaghaila;;Al-Aghaila;
b_barca;;Barqa;
b_benghazi;;Benghází;
b_oriana;;Oriána;
b_baydabenghazi;;Baydá;
b_susabenghazi;;Súsa;
b_tobruk;;Tobruk;
b_bardia;;Bardíya;
b_alqardabah;;Al-Qardaba;
b_sollum;;Sullum;
#Sahara;;;
b_gao;;Gao;
b_sarnah;;Sarnah;
b_gaosaney;;Saney;
b_bourem;;Bourem;
b_tirakka;;Tirakka;
b_sankore;;Sankore;
b_safanqu;;Safanqu;
b_ras_el_ma;;Rás el-Má;
b_tadmekka;;Tadmekka;
b_timbuktu;;Timbuktu;
b_takedda;;Takkeda;
b_essako;;Se-Souk;
b_kidal;;Kidal;
b_wagadougou;;Wagadougou;
b_bura;;Bura;
b_ouallam;;Wallam;
b_tera;;Tera;
b_mabruk;;Mabruk;
b_bobodyolasso;;Bobo Dyolasso;
b_yatenga;;Yatenga;
b_risiom;;Risiom;
b_figuig;;Figuig;
b_insalah;;In Salah;
b_wallen;;Wallen;
b_reggane;;Reggane;
b_timmi;;Timmi;
b_tamentit;;Tamentit;
b_tabalbala;;Tabalbala;
b_bouda;;Bouda;
b_elgolea;;Al -Qulaya;
b_mzab;;Mzab;
b_ouargla;;Wargla;
b_ghardaiya;;Ghardaíya;
b_wargla;;Wargla;
b_tukkurt;;Tukkurt;
b_ghadames;;Ghadamés;
b_hoggar;;Hoggar;
b_tamanrasset;;Tamanrasset;
b_djanet;;Djanet;
b_timanissao;;Timanissao;
b_ilizi;;Ilízí;
b_ghat;;Ghát;
b_nafusa;;Nafúsa;
b_waddan;;Waddan;
b_sebha;;Sebha;
b_murzuk;;Murzuk;
b_mishtouta;;Mishtouta;
b_dillaim;;Dillaim;
b_zawila;;Zawíla;
b_tummo;;Tummo;
b_sherda;;Sherda;
b_koufra;;Koufra;
b_tazerbo;;Tazerbo;
b_gherma;;Gherma;
b_bilma;;Bilma;
b_fachi;;Fachi;
b_djado;;Djado;
b_agades;;Agadés;
b_takkeda;;Takkeda;
b_azawa;;Ain Azawa;
b_tunis;;Tunis;
b_membressa;;Membressa;
b_ariana;;Ariana;
b_cartaghe;;Cartaghe;
b_zaghouan;;Zaghwan;
b_shiqqabanariya;;Shiqqa Banariya;
b_monastir;;Múnastir;
b_sousse;;Sous;
b_bizerte;;Banzart;
b_tunbeja;;Tunbeja;
b_tabarqa;;Tabarqa;
b_marsaalkharaz;;Marsa al-Kharaz;
b_kairouan;;Kairawán;
b_alabbasiyaifr;;Al-Abbásíya;
b_rakkada;;Rakkáda;
b_sabiba;;Sabíba;
b_eljem;;El Jem;
b_subaytila;;Subaytíla;
b_mahdia;;Mahdíya;
b_slakta;;Slakta;
b_sfax;;Sufákis;
b_alhamma;;Al-Hamma;
b_haddej;;Haddej;
b_gabes;;Gábis;
b_steftimi;;Steftimi;
b_houmtsouk;;Houmtsouk;
b_midoun;;Mudoun;
b_ajim;;Ajim;
b_medenine;;Medenine;
b_zuwara;;Zuwara;
b_tataouine;;Tataouine;
b_jarjis;;Jarjís;
b_nafta;;Nafta;
b_alqalah;;Al-Qala;
b_kebili;;Kebili;
b_qamuda;;Qamúda;
b_qafsa;;Qafsa;
b_tazwir;;Tazwír;
b_libtripoli;;Tripolis;
b_sabratah;;Sabartah;
b_nalut;;Nalut;
b_baniwaled;;Baní Walíd;
b_gherlan;;Gherlán;
b_leptismagna;;Leptis Magna;
b_misratah;;Misurátah;
b_alhasun;;Al-Hasún;
b_syrte;;Syrte;
b_jafran;;Jafrán;
b_labda;;Labda;
b_zawiya;;Zawíya;
b_sabrata;;Sabrata;
b_surman;;Surman;
b_jijel;;Jijáíl;
b_constantine;;Qustantína;
b_elkhroub;;El Khroub;
b_guerrah;;Guerrah;
b_bejaija;;Bidjáya;
b_tadallis;;Tadalilis;
b_elbekara;;El Bekara;
b_annabah;;Annába;
b_buna;;Búna;
b_mila;;Mila;
b_setif;;Setif;
b_qalatbhammad;;Qalat Banu Hammád;
b_bousaada;;Bou Sa'ada;
b_sidiheg;;Sidi Heg;
b_ainzia;;Ain Zia;
b_roumana;;Roumana;
b_biskra;;Biskra;
b_badis;;Bádís;
b_bigou;;Bigou;
b_sidiokba;;Sidi Ukba;
b_nebka;;Nebka;
b_masila;;Masíla;
b_tabna;;Tabna;
b_bilizma;;Bilizma;
b_msila;;Msila;
b_batna;;Batna;
b_tabassa;;Tabassa;
b_khenchela;;Khanchela;
b_ouenza;;Ouenza;
b_arigh;;Arígh;
#Mauretania;;;
b_tiaret;;Atáhart;
b_qalathuwara;;Qalát Huwara;
b_aflu;;Aflu;
b_saida;;Saída;
b_bordj;;Bordj;
b_achir;;Achir;
b_djelfa;;Djelfa;
b_elyourh;;El-Yourh;
b_selmana;;Selmána;
b_algiers;;Al-Jazáir;
b_mattija;;Mattíja;
b_miliyana;;Miliyána;
b_sharashal;;Sharashal;
b_elachour;;El-Achour;
b_aintorki;;Ain Torki;
b_blida;;Blida;
b_tanas;;Tanas;
b_sidiakacha;;Sidi Akacha;
b_tendrara;;Tendrara;
b_tlemcen;;Tilimsán;
b_sidibelabbes;;Sidi el Abbás;
b_muaskar;;Muaskar;
b_bedrabine;;Bedrabine;
b_dhaya;;Dhaya;
b_elhaicaiba;;El Haicaiba;
b_oran;;Wahrán;
b_mostaganem;;Mostaganem;
b_aintemouchent;;Ain Temouchent;
b_maghnia;;Maghnia;
b_marsafarukh;;Marsa Farúkh;
b_kasribnsinan;;Kasr ibn Sinan;
b_hanyan;;Hunayn;
b_nadruma;;Nadruma;
b_oujda;;Wajda;
b_jerada;;Jerada;
b_ainbenimathar;;Ain Beni Mathar;
b_tangiers;;Tadja;
b_asilah;;Asíla;
b_kasrkutama;;Kasr Kutáma;
b_laraiche;;Laraiche;
b_cueta;;Sebta;
b_tetouan;;Titáwán;
b_mdiq;;Mdiq;
b_martil;;Martil;
b_melilla;;Malíla;
b_nador;;Nador;
b_saidia;;Saidía;
b_nakur;;Nákur;
b_ghumira;;Ghumíra;
b_midar;;Midar;
b_alhoceima;;Al-Hoceima;
b_driouch;;Driouch;
b_geurcif;;Guercif;
b_fes;;Fás;
b_meknes;;Miknásá;
b_sefrou;;Sefrou;
b_walila;;Walila;
b_zerhoun;;Zerhoun;
b_missour;;Missour;
b_elhajeb;;El-Hajeb;
b_infa;;Infa;
b_rabat;;Rabat;
b_sidirahhal;;Sidi Rahhál;
b_sa;;Sa';
b_debdou;;Debdou;
b_berkane;;Berkane;
b_sale;;Salá;
b_albasra;;Al-Basra;
b_taza;;Malíla;
b_ketama;;Ketáma;
b_saka;;Saka;
b_marrakech;;Marrákush;
b_aghmat;;Aghmát;
b_naffis;;Naffis;
b_dai;;Daí;
b_tasgimut;;Tasgimut;
b_asni;;Asni;
b_demnat;;Demnat;
b_taroudaut;;Tarudant;
b_massa;;Massa;
b_igilliz;;Igílíz;
b_agadir;;Agadir;
b_tinmallal;;Tinmallal;
b_ribatshakir;;Ribát Shakír;
b_igiradyatuf;;Igir ad Yatouf;
b_oualidia;;Walídíya;
b_eljadida;;El-Jadída;
b_safi;;Safi;
b_sijilmasa;;Sijilmasa;
b_bechar;;Béchar;
b_benitajjit;;Beni Tajjit;
b_boudnib;;Dboundib;
b_thineghir;;Thinaghir;
b_ouarzazate;;Warzazát;
b_alnif;;Al-Níf;
b_tata;;Tata;
b_wadidraa;;Wádí Draa;
b_ifni;;Ifní;
b_nullamta;;Núl Lamta;
b_guelmim;;Guelmín;
b_tindouf;;Tindouf;
#Adrar;;;
b_ouadane;;Wadán;
b_chinguitti;;Chinguitti;
b_binklabin;;Binklabín;
b_tingi;;Tingi;
b_azuggi;;Azúkkí;
b_ksaralkiali;;Ksar al-Kilálí;
b_idjil;;Idjíl;
b_birumgrein;;Bír um-Grein;
b_akjoujt;;Akjoujt;
b_araouane;;Arawán;
b_tassarahla;;Tassarahla;
b_taoudeni;;Taoudeni;
b_taghaza;;Tagháza;
#Africa-additional;;;
b_haydaran;;Haydarán;
b_takrur;;Takrur;
b_guede;;Guédé;
b_dagana;;Dagana;
b_thilogne;;Thilogne;
b_awlil;;Awlíl;
b_silla;;Silla;
b_matam;;Matam;
b_bakel;;Bakel;
b_diafunu;;Diafunu;
b_guidimakka;;Guidimaka;
b_kaniaga;;Kaniaga;
##Prussia;;;
#Sambia;;;
b_konigsberg;;Königsberg;
b_labiau;;Labiau;
b_fischhausen;;Schönewick;
b_sambrandenburg;;Brandenburg von der Friesisches Haff;
b_tapiau;;Tapiau;
b_cranz;;Cranzkuhren;
b_kaup;;Wiskiauten;
b_kreuzburgnatangia;;Kreuzburg;
b_ilawka;;Yladia;
#Nadruvia;;;
b_velowe;;Wehlau;
b_romuva;;Romuva;
b_insterburg;;Instierburg;
b_otholicia;;Otholicia;
b_cameniswika;;Cameniswika;
#Pogesania;;;
b_elbing;;Elbing;
b_morag;;Mohrügen;
b_ostroda;;Osterode;
b_dzialdowo;;Soldau;
b_tolkmicko;;Tolkemit;
b_nidzica;;Nidenburg;
#Warmia;;;
b_braunsberg;;Braunsberg;
b_balga;;Balga;
b_olsztyn;;Allenstein;
b_pieniezno;;Mehlsack;
b_frombork;;Frauenburg;
b_heilgenbeil;;Heilgenbeil;
#Galindia;;;
b_ortelsburg;;Ortelsburg;
b_johannisburg;;Johannisburg;
b_lotzen;;Letzenburg;
b_angersburg;;Angirburg;
b_sensburg;;Sensburg;
#Bartia;;;
b_heilsberg;;Heilsberg;
b_reszel;;Rössel;
b_rastembork;;Rastenburg;
b_gierdawy;;Gerdauen;
b_bartenstein;;Bartenstein;
b_schippenbeil;;Schippenbeil;
b_satoczno;;Leunenburg;
b_biskupiec;;Bischofsburg;
#Pomesania;;;
b_dzierzgon;;Christburg;
b_marienwerder;;Marienwerder;
b_sztum;;Stuhm;
b_malbork;;Marienburg;
b_prabuty;;Riesenburg;
#Samogita;;;
b_jurbarkas;;Jurbarkas;
b_ariogala;;Ariuogala;
b_veliuona;;Veliuona;
b_bayerburg;;Raudoné;
b_lazdynai;;Lazdynai;
b_taurage;;Tauragé;
b_rusne;;Rusné;
b_pagegiai;;Pagégiai;
b_tilze;;Tilze;
b_ragnit;;Ragnita;
b_silokarciama;;Šilokarciama;
b_paminia;;Paminia;
b_veivirzenai;;Veivirženai;
b_caloypede;;Caloypede;
b_raseiniai;;Rasseyne;
b_kelme;;Kelmé;
b_palanga;;Palanga;
b_sventoji;;Šventoji;
b_varnai;;Medininkai;
b_siauliai;;Šiauliai;
b_jomiskis;;Sidabre;
b_krazai;;Crase;
b_zagare;;Žagarè;
#greater Poland;;;
b_santok;;Santok;
b_gorzow;;Gorzew;
b_drzen;;Drzen;
b_tuczno;;Tuczno;
b_pila;;Pila;
b_swiebodzi;;Swiebodzi;
#Kujawy;;;
b_chelmno;;Kulm;
b_lobauprussia;;Löbau;
b_radzyn;;Rehden;
b_thorn;;Thorn;
b_loza;;Kulmsee;
b_grudziadz;;Graudenz;
b_michalowo;;Strazburg;
b_dabrowno;;Gilgenburg;
b_lidzbark;;Lautenburg;
#Lithuania;;;
b_vilnius;;Vilnius;
b_kernave;;Kernave;
b_medininkai;;Medininkai;
b_zirmunai;;Zirmunai;
b_eisiskes;;Eišiškes;
b_salcininkai;;Šalcininkai;
b_perloja;;Perloja;
b_rokantiskes;;Rokantiškés;
b_asmena;;Ašmena;
b_kreva;;Kréva;
b_losk;;Losk;
b_alsenai;;Alšénai;
b_norviliskes;;Norviliškés;
b_iuje;;Vija;
b_ukmerge;;Ukmergé;
b_moletai;;Molétai;
b_deltuva;;Deltuva;
b_anyksciai;;Anykšciai;
b_kurkliai;;Kurkliai;
b_balninkai;;Balninkai;
b_sesuoliai;;Šešuoliai;
b_giedraiciai;;Giedraiciai;
b_dubingiai;;Dubingiai;
b_svencionys;;Svencionys;
b_utena;;Utena;
b_uzpaliai;;Užpaliai;
b_utenele;;Utenélé;
b_tauragnai;;Tauragnai;
b_lida;;Lyda;
b_merkine;;Merkine;
b_astryna;;Astryna;
b_shchuchyn;;Šciutinas;
#trakai;;;
b_birzai;;Biržai;
b_pasvalys;;Pasvalys;
b_panevezys;;Panevéžys;
b_upyte;;Upytë;
b_jonava;;Jonava;
b_siesikai;;Siesikai;
b_trakai;;Trakai;
b_raudondvaris;;Raudondvaris;
b_trakaiislandcastle;;Traku salos;
b_alytus;;Alytus;
b_kaunas;;Kaunas;
b_birstonas;;Birstonas;
