#CODE                                                       ;SED+EMF ;EMF;SWMH;OTHER;SED;VANILLA
Germania                                                    ;Germania;Germania;;;;
imperial_county_khalaj                                      ;Province;Istan;;;;
imperial_duchy_of_khalaj                                    ;Spah of ;Spah-e;;;;
imperial_duchy_khalaj                                       ;        ;Spah;;;;
imperial_baron_qufs                                         ;Rais    ;Ra'ís;;;;
imperial_baron_female_qufs                                  ;Rais    ;Ra'iseh;;;;
imperial_count_qufs                                         ;        ;Istandar;;;;
imperial_count_female_qufs                                  ;Istandar;Istandareh;;;;
imperial_duke_qufs                                          ;        ;Spahbed;;;;
imperial_duke_female_qufs                                   ;Spahbed ;Spahbedeh;;;;
imperial_king_qufs                                          ;Shah    ;Sháh;;;;
imperial_emperor_qufs                                       ;Shahanshah;Sháhansháh;;;;
imperial_county_of_qufs                                     ;Province of;Istan-e;;;;
imperial_county_qufs                                        ;Province;Istan;;;;
imperial_duchy_of_qufs                                      ;Spah of ;Spah-e;;;;
imperial_duchy_qufs                                         ;        ;Spah;;;;
imperial_baron_baloch                                       ;Rais    ;Ra'ís;;;;
imperial_baron_female_baloch                                ;Rais    ;Ra'iseh;;;;
imperial_count_baloch                                       ;        ;Istandar;;;;
imperial_count_female_baloch                                ;Istandar;Istandareh;;;;
imperial_duke_baloch                                        ;        ;Spahbed;;;;
imperial_duke_female_baloch                                 ;Spahbed ;Spahbedeh;;;;
imperial_king_baloch                                        ;Shah    ;Sháh;;;;
imperial_emperor_baloch                                     ;Shahanshah;Sháhansháh;;;;
imperial_county_of_baloch                                   ;Province of;Istan-e;;;;
imperial_county_baloch                                      ;Province;Istan;;;;
imperial_duchy_of_baloch                                    ;Spah of ;Spah-e;;;;
imperial_duchy_baloch                                       ;        ;Spah;;;;
imperial_duke_bolghar                                       ;Elteber ;Yil-Tawar;;;;
imperial_duke_khazar                                        ;Elteber ;Yil-Tawar;;;;
imperial_duke_avar                                          ;Elteber ;Yil-Tawar;;;;
imperial_duke_pecheneg                                      ;Elteber ;Il-Teber;;;;
imperial_baron_bashkir                                      ;        ;Aqhaqal;;;;
imperial_barony_bashkir                                     ;        ;Ara;;;;
imperial_barony_of_bashkir                                  ;        ;Ara of;;;;
imperial_count_bashkir                                      ;        ;Aqhaqal;;;;
imperial_county_bashkir                                     ;        ;Ara;;;;
imperial_county_of_bashkir                                  ;        ;Ara of;;;;
imperial_duke_bashkir                                       ;        ;Bey;;;;
imperial_duchy_bashkir                                      ;        ;Yryw;;;;
imperial_duchy_of_bashkir                                   ;        ;Yryw of;;;;
imperial_title_prince_bashkir                               ;Murza   ;Myrða;;;;
imperial_duke_khanty                                        ;        ;Kanas;;;;
imperial_duke_mari                                          ;        ;Kugyzha;;;;
imperial_duchy_mari                                         ;        ;Kugyzhanysh;;;;
imperial_duchy_of_mari                                      ;        ;Kugyzhanysh of;;;;
imperial_king_mari                                          ;        ;Kugu Kugyzha;;;;
imperial_kingdom_mari                                       ;        ;Kugu Kugyzhanysh;;;;
imperial_kingdom_of_mari                                    ;        ;Kugu Kugyzhanysh of;;;;
imperial_duke_komi                                          ;        ;Öksyuv;;;;
imperial_duchy_komi                                         ;        ;Öksy;;;;
imperial_duchy_of_komi                                      ;        ;Öksy of;;;;
imperial_king_komi                                          ;        ;Ydzhyd Öksyuv;;;;
imperial_kingdom_komi                                       ;        ;Ydzhyd Öksy;;;;
imperial_kingdom_of_komi                                    ;        ;Ydzhyd Öksy of;;;;
imperial_duchy_arabic                                       ;Emirate ;Amirate;;;;
imperial_duchy_of_arabic                                    ;Emirate of;Amirate of;;;;
imperial_emperor_khitan                                     ;Emperor ;Huang Di;;;;
imperial_emperor_female_khitan                              ;Empress ;Huang Tai Ho;;;;
imperial_king_khitan                                        ;King    ;Ong;;;;
imperial_king_female_khitan                                 ;Queen   ;Ong-n Pi;;;;
imperial_duke_khitan                                        ;Commissioner;Tqosi;;;;
imperial_duke_female_khitan                                 ;Lady    ;Pushin;;;;
imperial_duchy_of_khitan                                    ;        ;Province of;;;;
imperial_count_khitan                                       ;Magistrate;Tshisi;;;;
imperial_count_female_khitan                                ;Lady    ;Au'ui;;;;
imperial_county_of_khitan                                   ;        ;Commandery of;;;;
imperial_baron_khitan                                       ;Prefect ;Basqaq;;;;
imperial_baron_female_khitan                                ;Lady    ;Aldun;;;;
imperial_barony_of_khitan                                   ;        ;County of;;;;
imperial_title_prince_khitan                                ;Prince  ;Taisi;;;;
imperial_title_prince_female_khitan                         ;Princess;Au'ui;;;;
imperial_king_breton                                        ;King    ;Roue;;;;
imperial_king_female_breton                                 ;Queen   ;Rouanez;;;;
imperial_kingdom_breton                                     ;Kingdom ;Rouantelezh;;;;
imperial_kingdom_of_breton                                  ;Kingdom of;Rouantelezh;;;;
imperial_duchy_breton                                       ;Duchy   ;Dugelezh;;;;
imperial_duke_breton                                        ;Duke    ;Dug;;;;
imperial_duke_female_breton                                 ;Duchess ;Dugez;;;;
imperial_count_breton                                       ;Count   ;Kont;;;;
imperial_count_female_breton                                ;Countess;Kontez;;;;
imperial_duchy_of_breton                                    ;Duchy of;Dugelezh;;;;
imperial_county_breton                                      ;County  ;Kontelezh;;;;
imperial_county_of_breton                                   ;County of;Kontelezh;;;;
imperial_count_title_ruler_consort_breton                   ;Count   ;Kont;;;;
imperial_count_title_ruler_consort_female_breton            ;Countess;Kontez;;;;
imperial_duke_title_ruler_consort_breton                    ;Duke    ;Dug;;;;
imperial_duke_title_ruler_consort_female_breton             ;Duchess ;Dugez;;;;
imperial_king_title_ruler_consort_breton                    ;King    ;Roue;;;;
imperial_king_title_ruler_consort_female_breton             ;Queen   ;Rouanez;;;;
imperial_baron_breton                                       ;Lord    ;Autrou;;;;
imperial_baron_female_breton                                ;Lady    ;Itron;;;;
imperial_barony_of_breton                                   ;Lordship of;Autrouniez of;;;;
imperial_barony_breton                                      ;Lordship;Autrouniez;;;;
imperial_empire_prussian                                    ;Realm   ;Riki;;;;
imperial_empire_of_prussian                                 ;Realm of;Riki of;;;;
imperial_emperor_prussian                                   ;Lord    ;Rikis;;;;
imperial_king_prussian                                      ;King    ;Konagis;;;;
imperial_duke_prussian                                      ;King    ;Waldnika;;;;
imperial_count_prussian                                     ;Knight  ;Waldwiko;;;;
imperial_baron_prussian                                     ;Chief   ;Waldunas;;;;
imperial_baron_female_prussian                              ;Lady    ;Supuni;;;;
imperial_duke_mongol                                        ;        ;Noyan;;;;
imperial_baron_mongol                                       ;        ;Darugha;;;;
imperial_barony_mongol                                      ;        ;Darugha;;;;
imperial_barony_of_mongol                                   ;        ;Darugha of;;;;
imperial_baron_pagan_group                                  ;        ;;;;;
imperial_baron_assyrian                                     ;Lord    ;Arbab;;;;
imperial_count_assyrian                                     ;Count   ;Qomis;;;;
imperial_duke_assyrian                                      ;Duke    ;Dukus;;;;
imperial_king_assyrian                                      ;Malik   ;Malka;;;;
imperial_king_female_assyrian                               ;Malikah ;Malikta;;;;
imperial_kingdom_assyrian                                   ;Kingdom ;Malkuta;;;;
imperial_kingdom_of_assyrian                                ;Kingdom of;Malkuta;;;;
imperial_emperor_assyrian                                   ;Emperor ;Imprator;;;;
imperial_emperor_female_assyrian                            ;Empress ;Impraturta;;;;
imperial_baron_anglonorse                                   ;        ;Thegn;;;;
imperial_baron_title_ruler_consort_anglonorse               ;        ;Thegn;;;;
imperial_count_anglonorse                                   ;        ;Ealdorman;;;;
imperial_count_female_anglonorse                            ;Lady    ;Hlæfdige;;;;
imperial_count_title_ruler_consort_anglonorse               ;        ;Ealdorman;;;;
imperial_count_title_ruler_consort_female_anglonorse        ;Lady    ;Hlæfdige;;;;
imperial_duke_anglonorse                                    ;Earl    ;Eorl;;;;
imperial_duke_female_anglonorse                             ;Lady    ;Hlæfdige;;;;
imperial_duke_title_ruler_consort_anglonorse                ;Earl    ;Eorl;;;;
