#CODE                                          ;SED     ;SWMH;OTHER;VANILLA
ca_wall_q_3_desc                               ;A fortified portcullis that can quickly be raised or lowered as the situation demands.;;;A fortified portcullis that can quickly be raised or lowered as the situation demands.
ca_wall_q_4_desc                               ;A deep moat filled with unsanitary water. A formidable obstacle for any attacker.;;;A deep moat filled with unsanitary water. A formidable obstacle for any attacker.
ca_wall_q_5_desc                               ;This outer network of barbicans ensures that attackers come under fire before they can even approach the main walls.;;;This outer network of barbicans ensures that attackers come under fire before they can even approach the main walls.
ca_wall_1_desc                                 ;A simple palisade to keep out riff-raff, but it will not delay a determined attacker for very long.;;;A simple palisade to keep out riff-raff, but it will not delay a determined attacker for very long.
ca_wall_2_desc                                 ;These low walls provide some protection, but they can still easily be scaled.;;;These low walls provide some protection, but they can still easily be scaled.
ca_wall_3_desc                                 ;These stone walls surround the castle and must be overcome by any attacker.;;;These stone walls surround the castle and must be overcome by any attacker.
ca_wall_4_desc                                 ;These large walls surround the castle and must be overcome by any attacker.;;;These large walls surround the castle and must be overcome by any attacker.
ca_wall_5_desc                                 ;These massive walls surround the castle and must be overcome by any attacker.;;;These massive walls surround the castle and must be overcome by any attacker.
ca_keep_1_desc                                 ;This keep serves as the fortified residence of the castle’s inhabitants.;;;This keep serves as the fortified residence of the castle's inhabitants.
ca_militia_barracks_1_desc                     ;This simple training ground readies the peasants for war.;;;This simple training ground readies the peasants for war.
ca_militia_barracks_2_desc                     ;An archery range where the levies can master the art of the bow.;;;An archery range where the levies can master the art of the bow.
ca_militia_barracks_3_desc                     ;An expanded archery range where the levies can master the art of the bow.;;;An expanded archery range where the levies can master the art of the bow.
ca_barracks_1_desc                             ;These quarters are the home of the castle’s levies.;;;These quarters are the home of the castle's levies.
ca_stable_1_desc                               ;This stable just outside the castle walls houses all the steeds of the levy.;;;This stable just outside the castle walls houses all the steeds of the levy.
ca_town_1_desc                                 ;A small village has formed around the castle, as local peasants flock to its walls for protection.;;;A small village has formed around the castle, as local peasants flock to its walls for protection.
ca_town_2_desc                                 ;A town has formed around the castle, as local peasants flock to its walls for protection.;;;A town has formed around the castle, as local peasants flock to its walls for protection.
ca_town_3_desc                                 ;A city has formed around the castle, as local peasants flock to its walls for protection.;;;A city has formed around the castle, as local peasants flock to its walls for protection.
ca_town_4_desc                                 ;The small village that once surrounded this castle has turned into a large city, with thousands of inhabitants calling it their home.;;;The small village that once surrounded this castle has turned into a large city, with thousands of inhabitants calling it their home.
ca_town_5_desc                                 ;The small village that once surrounded this castle has turned into a bustling metropolis, with thousands of inhabitants calling it their home.;;;The small village that once surrounded this castle has turned into a bustling metropolis, with thousands of inhabitants calling it their home.
ct_wall_q_1_desc                               ;This shallow moat surrounding the city provides another obstacle for attackers to overcome.;;;This shallow moat surrounding the city provides another obstacle for attackers to overcome.
ct_wall_q_2_desc                               ;This gatehouse defends the entrance to the city, and makes it easier to control who comes in and who leaves.;;;This gatehouse defends the entrance to the city, and makes it easier to control who comes in and who leaves.
