#CODE                                 ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x;;;;
#Bohemia,,,,,,,,,,,,,,;;;;
c_mesembria_adj_armenian              ;        ;Zagorian;;
c_mesembria_adj_alan                  ;        ;Zagorian;;
c_mesembria_adj_georgian              ;        ;Zagorian;;
c_mesembria_adj_roman                 ;        ;Zagorian;;
c_mesembria_adj_oghuz                 ;        ;Misivrian;;
c_mesembria_adj_turkmen               ;        ;Misivrian;;
c_mesembria_adj_turkish               ;        ;Misivrian;;
c_philippopolis_adj                   ;Plovdiv ;Plovdivian;;Philippopolisian
c_philippopolis_adj_greek             ;        ;Philippopolitan;;
c_philippopolis_adj_arberian          ;        ;Philippopolitan;;
c_philippopolis_adj_armenian          ;        ;Philippopolitan;;
c_philippopolis_adj_alan              ;        ;Philippopolitan;;
c_philippopolis_adj_georgian          ;        ;Philippopolitan;;
c_philippopolis_adj_italian           ;        ;Philippopolitan;;
c_philippopolis_adj_venetian          ;        ;Philippopolitan;;
c_philippopolis_adj_ligurian          ;        ;Philippopolitan;;
c_philippopolis_adj_central_italian   ;        ;Philippopolitan;;
c_philippopolis_adj_southern_italian  ;        ;Philippopolitan;;
c_philippopolis_adj_tuscan            ;        ;Philippopolitan;;
c_philippopolis_adj_neapolitan        ;        ;Philippopolitan;;
c_philippopolis_adj_corsican          ;        ;Philippopolitan;;
c_philippopolis_adj_sardinian         ;        ;Philippopolitan;;
c_philippopolis_adj_dalmatian         ;        ;Philippopolitan;;
c_philippopolis_adj_sicilian          ;        ;Philippopolitan;;
c_philippopolis_adj_english           ;        ;Philippopolitan;;
c_philippopolis_adj_frankish          ;        ;Philippopolitan;;
c_philippopolis_adj_occitan           ;        ;Philippopolitan;;
c_philippopolis_adj_arpitan           ;        ;Philippopolitan;;
c_philippopolis_adj_norman            ;        ;Philippopolitan;;
c_philippopolis_adj_german            ;        ;Philippopolitan;;
c_philippopolis_adj_danish            ;        ;Philippopolitan;;
c_philippopolis_adj_swedish           ;        ;Philippopolitan;;
c_philippopolis_adj_norwegian         ;        ;Philippopolitan;;
c_philippopolis_adj_gothic            ;        ;Philippopolitan;;
c_philippopolis_adj_hungarian         ;        ;Philippopolitan;;
c_philippopolis_adj_leonese           ;        ;Philippopolitan;;
c_philippopolis_adj_castillan         ;        ;Philippopolitan;;
c_philippopolis_adj_aragonese         ;        ;Philippopolitan;;
c_philippopolis_adj_basque            ;        ;Philippopolitan;;
c_philippopolis_adj_oghuz             ;        ;Filiban;;
c_philippopolis_adj_turkmen           ;        ;Filiban;;
c_philippopolis_adj_turkish           ;        ;Filiban;;
c_adrianopolis_adj                    ;Edirne  ;Adrianopolitan;;Adrianopolitan
c_adrianopolis_adj_greek              ;        ;Hadrianopolitan;;
c_adrianopolis_adj_arberian           ;        ;Hadrianopolitan;;
c_adrianopolis_adj_armenian           ;        ;Hadrianopolitan;;
c_adrianopolis_adj_alan               ;        ;Hadrianopolitan;;
c_adrianopolis_adj_georgian           ;        ;Hadrianopolitan;;
c_adrianopolis_adj_italian            ;        ;Adrianopolitan;;
c_adrianopolis_adj_venetian           ;        ;Adrianopolitan;;
c_adrianopolis_adj_ligurian           ;        ;Adrianopolitan;;
c_adrianopolis_adj_central_italian    ;        ;Adrianopolitan;;
c_adrianopolis_adj_southern_italian   ;        ;Adrianopolitan;;
c_adrianopolis_adj_tuscan             ;        ;Adrianopolitan;;
c_adrianopolis_adj_neapolitan         ;        ;Adrianopolitan;;
c_adrianopolis_adj_corsican           ;        ;Adrianopolitan;;
c_adrianopolis_adj_sardinian          ;        ;Adrianopolitan;;
c_adrianopolis_adj_sicilian           ;        ;Adrianopolitan;;
c_adrianopolis_adj_english            ;        ;Adrianopolitan;;
c_adrianopolis_adj_frankish           ;        ;Adrianopolitan;;
c_adrianopolis_adj_occitan            ;        ;Adrianopolitan;;
c_adrianopolis_adj_arpitan            ;        ;Adrianopolitan;;
c_adrianopolis_adj_norman             ;        ;Adrianopolitan;;
c_adrianopolis_adj_german             ;        ;Adrianopolitan;;
c_adrianopolis_adj_danish             ;        ;Adrianopolitan;;
c_adrianopolis_adj_swedish            ;        ;Adrianopolitan;;
c_adrianopolis_adj_norwegian          ;        ;Adrianopolitan;;
c_adrianopolis_adj_gothic             ;        ;Adrianopolitan;;
c_adrianopolis_adj_hungarian          ;        ;Adrianopolitan;;
c_adrianopolis_adj_leonese            ;        ;Adrianopolitan;;
c_adrianopolis_adj_castillan          ;        ;Adrianopolitan;;
c_adrianopolis_adj_aragonese          ;        ;Adrianopolitan;;
c_adrianopolis_adj_basque             ;        ;Adrianopolitan;;
c_adrianopolis_adj_oghuz              ;        ;Edirnean;;
c_adrianopolis_adj_turkmen            ;        ;Edirnean;;
c_adrianopolis_adj_turkish            ;        ;Edirnean;;
#Karvuna,,,,,,,,,,,,,,;;;;
c_constantia_adj                      ;Constanta;Konstantan;;Constantian
c_constantia_adj_alan                 ;        ;Konstantian;;
c_constantia_adj_georgian             ;        ;Konstantian;;
c_constantia_adj_arberian             ;        ;Konstantian;;
c_constantia_adj_armenian             ;        ;Konstantian;;
c_constantia_adj_greek                ;        ;Konstantian;;
c_constantia_adj_oghuz                ;        ;Köstencan;;
c_constantia_adj_turkmen              ;        ;Köstencan;;
c_constantia_adj_turkish              ;        ;Köstencan;;
c_constantia_adj_romanian             ;        ;Constantan;;
c_karvuna_adj                         ;Balchik ;Karvunan;;Karvunan
c_karvuna_adj_oghuz                   ;        ;Balçikian;;
c_karvuna_adj_turkmen                 ;        ;Balçikian;;
c_karvuna_adj_turkish                 ;        ;Balçikian;;
c_karvuna_adj_greek                   ;        ;Krounoian;;
c_karvuna_adj_armenian                ;        ;Krounoian;;
c_karvuna_adj_georgian                ;        ;Krounoian;;
c_karvuna_adj_alan                    ;        ;Krounoian;;
c_karvuna_adj_arberian                ;        ;Krounoian;;
#Ohrid,,,,,,,,,,,,,,x;;;;
c_skopje_adj                          ;Skopjan ;Skopjian;;
c_skopje_adj_oghuz                    ;        ;Üsküpian;;
c_skopje_adj_turkmen                  ;        ;Üsküpian;;
c_skopje_adj_turkish                  ;        ;Üsküpian;;
c_skopje_adj_greek                    ;        ;Skopian;;
c_skopje_adj_alan                     ;        ;Skopian;;
c_skopje_adj_georgian                 ;        ;Skopian;;
c_skopje_adj_armenian                 ;        ;Skopian;;
c_skopje_adj_arberian                 ;        ;Shkupian;;
c_velbazhd_adj                        ;        ;Velbazhdi;;
c_velbazhd_adj_oghuz                  ;        ;Küstendilan;;
c_velbazhd_adj_turkmen                ;        ;Küstendilan;;
c_velbazhd_adj_turkish                ;        ;Küstendilan;;
c_velbazhd_adj_greek                  ;        ;Pautalian;;
c_velbazhd_adj_alan                   ;        ;Pautalian;;
c_velbazhd_adj_georgian               ;        ;Pautalian;;
c_velbazhd_adj_armenian               ;        ;Pautalian;;
c_velbazhd_adj_arberian               ;        ;Pautalian;;
c_strumica_adj                        ;Strumican;Strumican;;
c_strumica_adj_oghuz                  ;        ;Ustrumcan;;
c_strumica_adj_turkmen                ;        ;Ustrumcan;;
c_strumica_adj_turkish                ;        ;Ustrumcan;;
c_strumica_adj_greek                  ;        ;Tiveriopolitan;;
c_strumica_adj_alan                   ;        ;Tiveriopolitan;;
c_strumica_adj_georgian               ;        ;Tiveriopolitan;;
c_strumica_adj_armenian               ;        ;Tiveriopolitan;;
c_strumica_adj_arberian               ;        ;Tiveriopolitan;;
c_naissus_adj                         ;Niš     ;Nišan;;Naissosian
c_naissus_adj_greek                   ;        ;Nysosan;;
c_naissus_adj_armenian                ;        ;Nysosan;;
c_naissus_adj_georgian                ;        ;Nysosan;;
c_naissus_adj_alan                    ;        ;Nysosan;;
c_naissus_adj_arberian                ;        ;Nishian;;
c_naissus_adj_german                  ;        ;Nischian;;
c_ochrid_adj                          ;Ohrid   ;Ochridan;;Ochridian
c_ochrid_adj_greek                    ;        ;Achrídan;;
c_ochrid_adj_armenian                 ;        ;Achrídan;;
c_ochrid_adj_georgian                 ;        ;Achrídan;;
c_ochrid_adj_alan                     ;        ;Achrídan;;
c_ochrid_adj_arberian                 ;        ;Ohërian;;
c_ochrid_adj_oghuz                    ;        ;Ohrian;;
c_ochrid_adj_turkmen                  ;        ;Ohrian;;
c_ochrid_adj_turkish                  ;        ;Ohrian;;
c_ochrid_adj_romanian                 ;        ;Ohridan;;
#Turnovo,,,,,,,,,,,,,,;;;;
c_tyrnovo_adj                         ;Veliko Tarnovo;Tarnovan;;Tyrnovian
c_tyrnovo_adj_greek                   ;Moesian ;Moesian;;
c_tyrnovo_adj_armenian                ;Moesian ;Moesian;;
c_tyrnovo_adj_georgian                ;Moesian ;Moesian;;
c_tyrnovo_adj_alan                    ;Moesian ;Moesian;;
c_tyrnovo_adj_arberian                ;Moesian ;Moesian;;
c_tyrnovo_adj_oghuz                   ;        ;Tirnovan;;
c_tyrnovo_adj_turkmen                 ;        ;Tirnovan;;
c_tyrnovo_adj_turkish                 ;        ;Tirnovan;;
c_serdica_adj                         ;Sredets ;Sredetsan;;Serdican
c_serdica_adj_greek                   ;Sofia   ;Serdican;;
c_serdica_adj_armenian                ;Sofia   ;Serdican;;
c_serdica_adj_georgian                ;Sofia   ;Serdican;;
c_serdica_adj_alan                    ;Sofia   ;Serdican;;
c_serdica_adj_arberian                ;Sofia   ;Serdican;;
c_serdica_adj_oghuz                   ;Sofia   ;Sofyan;;
c_serdica_adj_turkmen                 ;Sofia   ;Sofyan;;
c_serdica_adj_turkish                 ;Sofia   ;Sofyan;;
c_dorostotum_adj                      ;Preslav ;Preslavan;;Dorostotumian
c_dorostotum_adj_greek                ;Silistra;Durostolan;;
c_dorostotum_adj_armenian             ;Silistra;Durostolan;;
c_dorostotum_adj_georgian             ;Silistra;Durostolan;;
c_dorostotum_adj_alan                 ;Silistra;Durostolan;;
c_dorostotum_adj_arberian             ;Silistra;Durostolan;;
c_dorostotum_adj_oghuz                ;        ;Stambolukan;;
c_dorostotum_adj_turkmen              ;        ;Stambolukan;;
c_dorostotum_adj_turkish              ;        ;Stambolukan;;
c_nikopolis_adj                       ;Kran    ;Kranan;;Nikopolisian
c_nikopolis_adj_greek                 ;        ;Seuthopolitan;;
c_nikopolis_adj_armenian              ;Seuthopolis;Seuthopolitan;;
c_nikopolis_adj_georgian              ;Seuthopolis;Seuthopolitan;;
c_nikopolis_adj_alan                  ;Seuthopolis;Seuthopolitan;;
c_nikopolis_adj_arberian              ;Seuthopolis;Seuthopolitan;;
c_nikopolis_adj_oghuz                 ;        ;Hasatian;;
c_nikopolis_adj_turkmen               ;        ;Hasatian;;
c_nikopolis_adj_turkish               ;        ;Hasatian;;
########,,,,,,,,,,,,,,;;;;
#Taurica,,,,,,,,,,,,,,;;;;
########,,,,,,,,,,,,,,;;;;
c_lukomorie_adj                       ;Tokmak  ;Tokmakian;;Lukomorian
c_lukomorie_adj_russian               ;Lukomorian;Lukomoryeian;;
c_lukomorie_adj_polish                ;Lukomorian;Lucomorian;;
c_lukomorie_adj_pommeranian           ;Lukomorian;Lucomorian;;
c_lukomorie_adj_bohemian              ;Lukomorian;Lukomorzían;;
c_lukomorie_adj_moravian              ;Lukomorian;Lukomorzían;;
c_lukomorie_adj_serbian               ;Lukomorian;Lukomorian;;
c_lukomorie_adj_croatian              ;Lukomorian;Lukomorian;;
c_lukomorie_adj_bulgarian             ;Lukomorian;Lukomorian;;
c_lukomorie_adj_karantanci            ;Lukomorian;Lukomorian;;
c_lukomorie_adj_bosnian               ;Lukomorian;Lukomorian;;
c_lukomorie_adj_thuringian            ;Molochna;Gerrhusian;;
c_lukomorie_adj_swabian               ;Molochna;Gerrhusian;;
c_lukomorie_adj_bavarian              ;Molochna;Gerrhusian;;
c_lukomorie_adj_low_saxon             ;Molochna;Gerrhusian;;
c_lukomorie_adj_franconian            ;Molochna;Gerrhusian;;
c_lukomorie_adj_low_german            ;Molochna;Gerrhusian;;
c_lukomorie_adj_low_frankish          ;Molochna;Gerrhusian;;
c_lukomorie_adj_german                ;Molochna;Gerrhusian;;
c_lukomorie_adj_dutch                 ;Molochna;Gerrhusian;;
#,,,,,,,,,,,,,,;;;;
c_crimea_adj                          ;Crimean ;Qirimian;;Crimean
c_crimea_adj_russian                  ;        ;Krymsky;;
c_crimea_adj_polish                   ;        ;Krymian;;
c_crimea_adj_pommeranian              ;        ;Krymian;;
c_crimea_adj_bohemian                 ;        ;Krymian;;
c_crimea_adj_moravian                 ;        ;Krymian;;
c_crimea_adj_serbian                  ;        ;Krymian;;
c_crimea_adj_croatian                 ;        ;Krymian;;
c_crimea_adj_bulgarian                ;        ;Krymian;;
c_crimea_adj_karantanci               ;        ;Krymian;;
c_crimea_adj_bosnian                  ;        ;Krymian;;
c_crimea_adj_lithuanian               ;        ;Krymasian;;
c_crimea_adj_sicilian_greek           ;        ;Taurikean;;
c_crimea_adj_arberian                 ;        ;Taurikean;;
c_crimea_adj_armenian                 ;        ;Taurikean;;
c_crimea_adj_georgian                 ;        ;Taurikean;;
c_crimea_adj_greek                    ;        ;Taurikean;;
c_crimea_adj_east_gothic              ;        ;Taurikean;;
##,,,,,,,,,,,,,,;;;;
c_sarkel_adj                          ;Sarkel  ;Sarkelian;;Sarkelian
c_sarkel_adj_sicilian_greek           ;        ;Aspron Hospitionian;;
c_sarkel_adj_arberian                 ;        ;Aspron Hospitionian;;
c_sarkel_adj_armenian                 ;        ;Aspron Hospitionian;;
c_sarkel_adj_georgian                 ;        ;Aspron Hospitionian;;
c_sarkel_adj_greek                    ;        ;Aspron Hospitionian;;
c_sarkel_adj_east_gothic              ;        ;Aspron Hospitionian;;
c_sarkel_adj_russian                  ;        ;Belaja Vežasky;;
c_sarkel_adj_polish                   ;        ;Belaja Vežan;;
c_sarkel_adj_pommeranian              ;        ;Belaja Vežan;;
c_sarkel_adj_bohemian                 ;        ;Belaja Vežan;;
c_sarkel_adj_moravian                 ;        ;Belaja Vežan;;
c_sarkel_adj_serbian                  ;        ;Belaja Vežan;;
c_sarkel_adj_croatian                 ;        ;Belaja Vežan;;
c_sarkel_adj_bulgarian                ;        ;Belaja Vežan;;
c_sarkel_adj_karantanci               ;        ;Belaja Vežan;;
c_sarkel_adj_bosnian                  ;        ;Belaja Vežan;;
c_sarkel_adj_khazar                   ;        ;Sharkilan;;
c_sarkel_adj_pecheneg                 ;        ;Sharkilan;;
