#CODE                                   ;SED2    ;SWMH;OTHER;SED1;VANILLA
#CombatUpdate.csv;;
#India.csv;;
ct_rep_arsenal_1_desc                   ;        ;;;;A small collection of shipyards and armories centered around the docks of the Republic's capital.
ct_rep_arsenal_1                        ;        ;;;;Arsenal
ct_rep_arsenal_2                        ;        ;;;;Arsenal
ct_rep_arsenal_3                        ;        ;;;;Arsenal
ct_rep_arsenal_2_desc                   ;        ;;;;A heavily fortified collection of shipyards and armories centered around the docks of the Republic's capital.
ct_rep_arsenal_3_desc                   ;        ;;;;This heavily fortified collection of shipyards and armories is nothing less than an industrial complex centered around the docks of the Republic's capital.
#v1_09c.csv;;
k_hansa                                 ;        ;;;;The Hansa
k_hansa_adj                             ;        ;;;;Hanseatic
#v1_10.csv;;
ca_shipyard_1                           ;        ;;;;Castle Shipyard
ca_shipyard_2                           ;        ;;;;Castle Shipyard
ca_shipyard_3                           ;        ;;;;Castle Shipyard
ca_shipyard_4                           ;        ;;;;Castle Shipyard
ct_shipyard_1                           ;        ;;;;City Shipyard
ct_shipyard_2                           ;        ;;;;City Shipyard
ct_shipyard_3                           ;        ;;;;City Shipyard
ct_shipyard_4                           ;        ;;;;City Shipyard
tp_shipyard_1                           ;        ;;;;Temple Shipyard
tp_shipyard_2                           ;        ;;;;Temple Shipyard
tp_shipyard_3                           ;        ;;;;Temple Shipyard
tp_shipyard_4                           ;        ;;;;Temple Shipyard
shipyard_desc                           ;        ;;;;Skilled shipwrights are hard at work here, building all sorts of seafaring vessels.
d_norse_pagan_reformed                  ;        ;;;;The Fylkirate
d_norse_pagan_reformed_adj              ;        ;;;;Norse
d_baltic_pagan_reformed                 ;        ;;;;The Romuvan Church
d_baltic_pagan_reformed_adj             ;        ;;;;Romuva
d_slavic_pagan_reformed                 ;        ;;;;The Slavic Church
d_slavic_pagan_reformed_adj             ;        ;;;;Slavic
d_tengri_pagan_reformed                 ;        ;;;;The Tengri Church
d_tengri_pagan_reformed_adj             ;        ;;;;Tengri
d_finnish_pagan_reformed                ;        ;;;;The Suomenusko Church
d_finnish_pagan_reformed_adj            ;        ;;;;Suomenusko
d_west_african_pagan_reformed           ;        ;;;;West African Church
d_west_african_pagan_reformed_adj       ;        ;;;;West African
e_wendish_empire                        ;        ;;Velké Czechy,Velká Morava,Wiêksza Polska,Vendia;;Wendish Empire
e_wendish_empire_adj                    ;        ;;;;Wendish
d_pecs_adj_bohemian                     ;        ;;;;Balaton
c_pecs_adj_bohemian                     ;        ;;;;Balaton
d_ungvar_adj_croatian                   ;White Croatian;;;;Chrobatian
k_asturias                              ;        ;;;;Asturias
k_asturias_adj                          ;        ;;;;Asturian
d_vyatichi                              ;        ;;;;Vyatichi
d_vyatichi_adj                          ;        ;;;;Vyatich
d_glomacze                              ;        ;;;;Glomacze
d_glomacze_adj                          ;        ;;;;Glomacz
d_sorbs                                 ;        ;;;;Sorbs
d_sorbs_adj                             ;        ;;;;Sorbian
d_obotrites                             ;        ;;;;Obotrites
d_obotrites_adj                         ;        ;;;;Obotrite
d_brandenburg_adj_pommeranian           ;        ;;;;Brennaburgian
d_mecklemburg_adj_pommeranian           ;        ;;;;Weligradian
title_courtesan                         ;        ;;;;Concubine
BM_THE_OLD_GODS                         ;        ;;;;The Old Gods
BM_THE_OLD_GODS_DESC                    ;        ;;;;§Y'How the little piglets would grunt if they knew how the old boar suffered.'§! Those were the prophetic last words of the legendary viking §YRagnarr Loðbrok§! as he lay dying in the snake pit of Northumbrian king §YÆlla§!. In 867 the vengeful sons of Loðbrok and their 'Great Heathen Army' descended upon the petty kingdoms of Britain to make of §YÆlla§! a 'Blood Eagle'. Meanwhile, two other Norse lords - §YRurik§! and §YDyre§! - were carving out their own rival states among the Slavic and Finnish tribes of the East, laying down the foundations for what would one day become Russia. The Old Gods are still strong and their warriors mighty!
k_magyar_adj                            ;        ;;;;Magyar
d_dregovichi                            ;        ;;;Dregoviches;Dregovichi
d_radimichi                             ;        ;;;Radimichs;Radimichi
c_viken_adj_norse                       ;        ;;;;Alfish
d_zoroastrian                           ;        ;;;;The Zoroastrian Church
d_zoroastrian_adj                       ;        ;;;;Zoroastrian
norse                                   ;        ;;;;Norse
d_novgorod_adj_norse                    ;        ;;;;Holmgardian
d_novgorod_adj_swedish                  ;        ;;;;Holmgårdian
d_novgorod_adj_danish                   ;        ;;;;Holmgårdian
d_novgorod_adj_norwegian                ;        ;;;;Holmgårdian
d_kiev_adj_norse                        ;        ;;;;Könugardian
d_kiev_adj_swedish                      ;        ;;;;Könugardian
d_kiev_adj_danish                       ;        ;;;;Kønugardian
d_kiev_adj_norwegian                    ;        ;;;;Kønugardian
k_ruthenia_adj_norse                    ;        ;;;;Könugardian
k_ruthenia_adj_swedish                  ;        ;;;;Könugardian
k_ruthenia_adj_danish                   ;        ;;;;Kønugardian
k_ruthenia_adj_norwegian                ;        ;;;;Kønugardian
tengri_pagan_reformed                   ;        ;;;;Tengri
baltic_pagan_reformed                   ;        ;;;;Romuva
